Net,Station,Lat,Long,Moho_km,err_moho,Avg_Vp/Vs,Poisson’s_ratio,Elevation,Avg_Vp(km/s),Vp_err,Avg_Vs(km/s),Vs_err,N,Sediment,Location,Reference,Compilation,Comments (Method - other notes etc.),Sub-methods,Comments2,H2 (other methods),err,Vsn2,κ2,Unnamed: 25,Unnamed: 26
,,46.09145902,10.0,42.04658437,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.09162644,19.0,18.40853769,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.0930714,7.0,38.82342737,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.0979367,17.0,27.30757795,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.1,-91.07,41.83,,-,,,,,,,,,GSC_global_database,66C.3,Stephenson 2024,Refraction,P_unreversed,,,,,,,
,,46.1,43.1,44.4,,-,,,,,,,,,GSC_global_database,92G.1,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,46.11,34.61,39.5,,-,,,,,,,,,GSC_global_database,75V.2,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,46.11866865,13.0,42.15371617,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.12612133,16.0,27.310284,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.13,-118.66,35.55,,-,,,,,,,,,GSC_global_database,96S.2,Stephenson 2024,Refraction,P_unreversed,,,,,,,
,,46.14,-107.94,46.4,,-,,,,,,,,,GSC_global_database,68B.2,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,46.14,24.61,20.2,,-,,,,,,,,,GSC_global_database,02H.2,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,46.14996261,12.0,43.71681532,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.15204805,8.0,50.69896081,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.15836897,14.0,52.53025761,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.16,-105.06,46.0,,-,,,,,,,,,GSC_global_database,73W.2,Stephenson 2024,Refraction,P_unreversed,,,,,,,
,,46.16,-80.74,46.1,,-,,,,,,,,,GSC_global_database,97W.3,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,46.16,-75.78,39.2,,-,,,,,,,,,GSC_global_database,86H.5,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,46.17326463,19.0,19.85272571,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.174419,23.42371,31.4903,,-,,,,,,,,,Europe,Kalmar2021,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.17733233,5.0,30.66167648,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.18,20.18,27.4,,-,,,,,,,,,GSC_global_database,73S.6,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,46.18850256,4.0,28.37564594,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.19743027,3.0,36.89757684,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.2,-106.17,41.0,,-,,,,,,,,,GSC_global_database,73W.2,Stephenson 2024,Refraction,P_unreversed,,,,,,,
,,46.2117792,15.0,33.84165694,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.22674374,7.0,35.80030487,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.23877885,10.0,44.14185649,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.24151429,13.0,42.57401806,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.24554564,17.0,27.30757795,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.26,89.99,55.9,,-,,,,,,,,,GSC_global_database,98W.2,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,46.2633358,8.0,46.45095247,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.27,45.96,45.9,,-,,,,,,,,,GSC_global_database,75V.2,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,46.2740201,6.0,28.0017344,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.27747701,9.0,53.58980166,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.28,-78.25,46.0,,-,,,,,,,,,GSC_global_database,97W.3,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,46.28444988,12.0,46.28708615,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.28915885,3.0,37.07343464,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.3,9.3,38.0,,-,,,,,,,,,GSC_global_database,95A.1,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,46.30738228,16.0,29.01836019,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.3175723,15.0,30.77287735,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.32,-119.22,37.86,,-,,,,,,,,,GSC_global_database,96S.2,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,46.33,-61.0,39.43,,-,,,,,,,,,GSC_global_database,73B.3,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,46.34,3.2,27.18,,-,,,,,,,,,GSC_global_database,94L.2,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,46.35439278,7.0,28.98490641,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.35491026,13.0,42.57401806,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.36,28.66,35.3,,-,,,,,,,,,GSC_global_database,75V.2,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,46.36190229,11.0,46.24035451,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.37441058,17.0,28.34969634,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.37535572,18.0,29.46101894,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.3756373,6.0,27.79248779,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.37643288,5.0,27.86517486,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.38,-112.62,50.3,,-,,,,,,,,,GSC_global_database,64M.1,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,46.38292861,8.0,42.38764014,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.38781171,10.0,46.04664932,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.39195811,3.0,37.42515024,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.39343172,9.0,52.25020932,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.4,-106.38,49.0,,-,,,,,,,,,GSC_global_database,73W.2,Stephenson 2024,Refraction,P_unreversed,,,,,,,
,,46.4,-105.52,44.0,,-,,,,,,,,,GSC_global_database,73W.2,Stephenson 2024,Refraction,P_unreversed,,,,,,,
,,46.4,-81.64,39.3,,-,,,,,,,,,GSC_global_database,97W.3,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,46.4041572,16.0,29.01836019,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.42,-78.61,42.94,,-,,,,,,,,,GSC_global_database,86M.2,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,46.435032,20.090639,21.171,,-,,,,,,,,,Europe,Kalmar2021,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.43946434,15.0,30.77287735,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.44,9.48,53.31,,-,,,,,,,,,GSC_global_database,92A.1,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,46.44798485,11.0,46.24035451,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.45,-80.97,42.7,,-,,,,,,,,,GSC_global_database,96L.1,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,46.45,34.92,40.2,,-,,,,,,,,,GSC_global_database,75V.2,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,46.46,-106.04,48.0,,-,,,,,,,,,GSC_global_database,73W.2,Stephenson 2024,Refraction,P_unreversed,,,,,,,
,,46.46452637,13.0,42.99431996,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.4649845,4.0,31.79157796,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.47,34.89,40.5,,-,,,,,,,,,GSC_global_database,75V.2,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,46.47,126.19,33.8,,-,,,,,,,,,GSC_global_database,96Y.1,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,46.47777535,12.0,51.89494978,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.48,54.77,35.1,,-,,,,,,,,,GSC_global_database,75V.2,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,46.4859113,8.0,36.29267165,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.48687453,17.0,28.87075554,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.49,-77.84,40.2,,-,,,,,,,,,GSC_global_database,61S.1,Stephenson 2024,Refraction,P_unreversed,,,,,,,
,,46.49236067,14.0,47.00971697,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.5,3.314801024,35.23540813,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.5,3.57903655,34.44130949,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.5,3.878979578,30.47081626,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.5,4.114649101,28.08852033,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.5,4.393167628,25.70622439,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.5,4.664544654,25.70622439,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.5,4.864506673,27.29442168,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.5,5.214440207,25.70622439,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.5,5.400119224,25.70622439,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.5,5.835750766,25.70622439,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.5,6.099986292,28.88261897,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.5,6.407070821,30.47081626,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.5,6.728438352,29.67671762,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.5,6.999815378,29.67671762,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.5,7.371173414,29.67671762,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.5,7.663974942,31.26491491,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.5,7.978200972,30.47081626,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.5,8.242436497,33.64721084,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.5,8.542379526,35.23540813,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.5,8.935162064,33.64721084,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.5,9.185114588,33.64721084,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.5,9.435067112,33.64721084,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.5,9.677878135,44.76459187,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.5,9.963538162,49.52918374,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.5,10.28490569,43.97049322,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.5,12.32737489,51.11738103,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.5,12.55590291,45.55869051,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.5,12.82013844,44.76459187,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.5,13.12008147,41.58819729,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.5,13.4485905,40.79409864,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.5,13.81280703,39.20590136,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.5,13.98420305,36.82360542,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.5,14.5412401,36.82360542,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.5,14.97687164,34.44130949,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.5,15.20539967,30.47081626,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.5,15.71958771,30.47081626,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.5,16.00524774,33.64721084,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.5,16.27662477,31.26491491,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.5,16.51943579,30.47081626,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.5,17.05504834,32.8531122,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.5,17.31214237,27.29442168,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.5,17.50496289,26.50032304,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.5,17.87632092,25.70622439,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.5,18.43335798,28.88261897,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.5,18.80471601,32.05901355,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.5,18.96182903,32.05901355,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.5,19.32604556,27.29442168,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.5,19.52600758,26.50032304,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.50148932,18.0,35.47191179,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.51,-119.79,40.17,,-,,,,,,,,,GSC_global_database,96S.2,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,46.5148905,6.0,27.16474796,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.51691597,9.0,49.57102464,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.53165432,16.0,29.35997543,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.54,-75.89,37.25,,-,,,,,,,,,GSC_global_database,86M.2,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,46.5509,20.89698,29.3203,,-,,,,,,,,,Europe,Kalmar2021,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.55219006,11.0,49.01118036,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.57,-106.7,50.0,,-,,,,,,,,,GSC_global_database,73W.2,Stephenson 2024,Refraction,P_unreversed,,,,,,,
,,46.57493053,4.0,30.89264848,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.58,-119.7,40.0,,-,,,,,,,,,GSC_global_database,88C.2,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,46.58,-81.15,40.6,,-,,,,,,,,,GSC_global_database,97W.3,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,46.58665473,15.0,30.77287735,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.58737201,13.0,44.46537659,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.59,20.4,27.4,,-,,,,,,,,,GSC_global_database,73S.6,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,46.59230948,17.0,28.87075554,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.6,-106.62,49.2,,-,,,,,,,,,GSC_global_database,68B.2,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,46.60727029,9.0,46.72439092,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.61,-70.76,41.5,,-,,,,,,,,,GSC_global_database,80L.6,Stephenson 2024,Refraction,P_unreversed,,,,,,,
,,46.63374195,11.0,51.02632643,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.63537763,12.0,54.93254259,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.64,-81.13,39.4,,-,,,,,,,,,GSC_global_database,97W.3,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,46.64,11.78,45.9,,-,,,,,,,,,GSC_global_database,77M.8,Stephenson 2024,Refraction,P_unreversed,,,,,,,
,,46.64050308,5.0,25.30171504,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.64365,21.849319,29.8234,,-,,,,,,,,,Europe,Kalmar2021,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.6442296,21.0,34.70394754,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.65,-70.87,43.0,,-,,,,,,,,,GSC_global_database,80L.6,Stephenson 2024,Refraction,P_unreversed,,,,,,,
,,46.65602549,6.0,26.74625474,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.66,-93.22,42.0,,-,,,,,,,,,GSC_global_database,81G.4,Stephenson 2024,Refraction,P_unreversed,,,,,,,
,,46.66375976,16.0,29.35997543,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.66680464,19.0,26.86735322,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.66862253,8.0,34.26101549,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.67,36.25,39.8,,-,,,,,,,,,GSC_global_database,75V.2,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,46.67,89.73,26.5,,-,,,,,,,,,GSC_global_database,98W.2,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,46.67932349,10.0,52.32745715,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.68,-75.69,38.22,,-,,,,,,,,,GSC_global_database,86M.2,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,46.68217924,7.0,29.859663,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.68564852,13.0,45.51613132,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.69,-107.21,54.0,,-,,,,,,,,,GSC_global_database,73W.2,Stephenson 2024,Refraction,P_unreversed,,,,,,,
,,46.69,-106.28,51.0,,-,,,,,,,,,GSC_global_database,73W.2,Stephenson 2024,Refraction,P_unreversed,,,,,,,
,,46.69,-78.57,39.5,,-,,,,,,,,,GSC_global_database,97W.3,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,46.69611871,9.0,40.36132731,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.7,-120.35,42.85,,-,,,,,,,,,GSC_global_database,96S.2,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,46.71648843,17.0,29.39181474,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.72,-81.35,36.0,,-,,,,,,,,,GSC_global_database,96L.1,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,46.72004601,15.0,33.07446204,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.72435517,11.0,53.29336576,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.73166705,21.0,35.70480342,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.75,9.3,36.3,,-,,,,,,,,,GSC_global_database,92A.1,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,46.75,47.5,42.8,,-,,,,,,,,,GSC_global_database,92G.1,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,46.75957531,19.0,27.89891609,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.76975134,16.0,30.04320591,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.7698649,12.0,61.47505016,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.77,-122.25,46.8,,-,,,,,,,,,GSC_global_database,86T.1,Stephenson 2024,Refraction,P_unreversed,,,,,,,
,,46.77142104,10.0,50.40731082,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.78963329,6.0,27.58324118,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.8,-123.75,25.5,,-,,,,,,,,,GSC_global_database,86T.1,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,46.8,-70.57,41.1,,-,,,,,,,,,GSC_global_database,80L.6,Stephenson 2024,Refraction,P_unreversed,,,,,,,
,,46.80542694,7.0,29.859663,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.80906162,9.0,35.33785603,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.81,-106.69,54.08,,-,,,,,,,,,GSC_global_database,61M.2,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,46.81,-105.42,55.0,,-,,,,,,,,,GSC_global_database,73W.2,Stephenson 2024,Refraction,P_unreversed,,,,,,,
,,46.82361362,13.0,43.41462185,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.84,-106.22,54.0,,-,,,,,,,,,GSC_global_database,73W.2,Stephenson 2024,Refraction,P_unreversed,,,,,,,
,,46.84668302,11.0,55.56040508,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.85,-81.62,37.1,,-,,,,,,,,,GSC_global_database,97W.3,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,46.86628285,8.0,32.04466331,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.87,-80.56,39.5,,-,,,,,,,,,GSC_global_database,97W.3,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,46.87,-76.53,35.33,,-,,,,,,,,,GSC_global_database,86M.2,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,46.87,35.12,44.2,,-,,,,,,,,,GSC_global_database,75V.2,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,46.87053828,21.0,37.13459753,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.87215273,10.0,46.88704256,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.87346936,17.0,30.69446274,,-,,,,,,,,,Europe,Konstantinos2023,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.89,-120.92,45.59,,-,,,,,,,,,GSC_global_database,96S.2,Stephenson 2024,Refraction,P_reversed,,,,,,,
